"Txn Hash","UnixTimestamp","Date Time (UTC)","Action","Amount (Out)","Token (Out)","Amount (In)","Token (In)","Swapped Rate","Swapped Pair","DEX"
"0xb79b0f2487798e660fb973b8f4984d3b023545ee1ba4815fdb266d622367d017","1620698708",2021-05-11 02:05:08,Sell,203519423055.514, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe0b0a2e3544548aad5aec2a1f0c909e083b18c309796d84e71e2ecbae0c93872","1620698708",2021-05-11 02:05:08,Sell,7699136067.4889, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x934c9c0ac1ef94e6f3698e64aa2b16cca7d5b2623bee95401c130a6abd06b5e9","1620698820",2021-05-11 02:07:00,Sell,279126751457.207, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0a793147ba9a9866064532d70004b604ffb77ab49e7935d668e9dc7aa3da5fa4","1620698845",2021-05-11 02:07:25,Sell,3741145654891.98, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x51f50e1417d1c5aa25f74f7903d09e208744c72015b100b7f01a71fb7e76b029","1620698856",2021-05-11 02:07:36,Sell,106762544449031, BUNNY, 2.94067093518958, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb9a6447a3b7ac17a2238a13ee2012af22d03712d368e49c36c5139be6536f09c","1620698996",2021-05-11 02:09:56,Sell,66399817877318.1, BUNNY, 1.80693246355101, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe637c8bb7b760c743321569c6f1d19b1db435481737d789a87e5eda24b92bd92","1620698996",2021-05-11 02:09:56,Sell,91499350242.8326, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x15858cbb902f53e0cce874643d61e96f2438559b5b6e270b227b1b98da5d075d","1620699479",2021-05-11 02:17:59,Sell,249308498996.123, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xbdc0ce92e2c39c951ad5f505ecd12c556e074edcedec69d92be4633e641b8d46","1620699592",2021-05-11 02:19:52,Sell,370478391872.875, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x01b65940aa6c9b4351e2c602c1a4828b5c5e9d81457f751d4357e360f0eee188","1620699889",2021-05-11 02:24:49,Sell,72308551300.7881, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x354577907540d936ccd09eb80a1ca19367c6d4135aa468e8371cea17d39626c0","1620699889",2021-05-11 02:24:49,Sell,141151593358.417, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcc0c630780bdb287e72cb62cb552a76fe18977c22321e5d7134087edf2b6e27f","1620699935",2021-05-11 02:25:35,Sell,23508655456.6928, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7c4fc1b0627326c8855a86eaac5faa87c53fb629b6368bb0639565de8779b668","1620699954",2021-05-11 02:25:54,Sell,113593038937482, BUNNY, 3.09256103554576, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8f0aabf16169574439a63a8311c68e6812984f0143b8dc7d96af10c5eb9c6bdb","1620700048",2021-05-11 02:27:28,Sell,96265927141170.3, BUNNY, 2.58296665558208, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x31b54aa313265b2cdd8d6bdec21013153823aa625491e7d84c96b297a37d33a2","1620700053",2021-05-11 02:27:33,Sell,43745053407.9353, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x830e6824cc76c789928d7094885ff119b7e37aa22e08a1a088aac9c992766336","1620700208",2021-05-11 02:30:08,Sell,51863467774588.5, BUNNY, 1.37824604254449, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x397b4e6ca685c5ef8acfe28aa981c53ee37b11eb264a31e9922291a362886d16","1620700251",2021-05-11 02:30:51,Sell,20621681559.0209, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6f85c36107a2ac326e18d76a48147dc6d6dae52b4703bd46763aa5e1a2b0dcef","1620700251",2021-05-11 02:30:51,Sell,6681715303.25043, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x3a2f2f1ae48bd3bc69bbd4ccc5779f78158cf9f410965bfbcfb84dffa99b8b8f","1620700377",2021-05-11 02:32:57,Sell,102321599518.897, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xaa23b9036258e1247877842aa05f1af02b434c317ad1942356aefe9499af6369","1620700395",2021-05-11 02:33:15,Sell,24431289479.8968, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0f29a9316d595a108a540a273a390d02f581b1a20e71301f0bbd9bf8ca4e21ae","1620700554",2021-05-11 02:35:54,Sell,108413379499.963, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9424ab240523471e19e245c75c657f3b0c3a33774edb7d44ad558e5720370fd8","1620700705",2021-05-11 02:38:25,Sell,473329290515.075, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4fd9ae623afc54c9c3d2f90ffe7ce591a8f871c91dab69337255791062ff133e","1620700749",2021-05-11 02:39:09,Sell,81714647584490.2, BUNNY, 2.17315230866242, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf5833e5baf7c8706a9a782cbd790dde6f01738970ba944c119e8ccb665561dd2","1620700871",2021-05-11 02:41:11,Sell,232486204896.565, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x13ae31bdaed80af1624d349e511c8aaa2b13b0dd34c39ef6bbe5dea0608a3abe","1620700871",2021-05-11 02:41:11,Sell,15247618313.2952, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x826395e5af5cbc987ef6dcc4674c3e2ce1776e14280b3ab8092d94e439f860e0","1620700960",2021-05-11 02:42:40,Sell,209326049391.471, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x01391f293231d19da7ceb2e211d2ab0997549fd329f4c3cd64ab6d19f0bb906d","1620700968",2021-05-11 02:42:48,Sell,10219019248.7275, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6556f8163cbe1ea74a05598f66f727f1904dd6b8316767fb3ee5a5fab25f6a2f","1620700989",2021-05-11 02:43:09,Sell,91142758969.7415, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2886a99d11cca6c9ea1155cdf46bd787b82560356aa6651751620c41baaa6d46","1620701108",2021-05-11 02:45:08,Sell,302737264620.162, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x014074c1be8d6ec0305d915f9757e8515ba5f2b4e95810c752bba715fcca5c0d","1620701131",2021-05-11 02:45:31,Sell,72789380031403.9, BUNNY, 1.93770811098241, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7ff5c5ee57a996204a8e3f6a1471ee9333e643d82b189396859da75202683cfe","1620701131",2021-05-11 02:45:31,Sell,57250786107.3661, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd5de15d1d84e74457db8de3e18b64cd06d4018aef291a40948b3e2fc6bf27a65","1620701188",2021-05-11 02:46:28,Sell,19836560569.6059, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8836dd66273c37045faa780b860c106cd255087cd2b61b44a3de2ae6f2e4d8e1","1620701188",2021-05-11 02:46:28,Sell,190456553018.437, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd500e37f4d0f09c61d14cc07ac0efdc23b826191f417b7d6194b8a08ed7b0e3b","1620701320",2021-05-11 02:48:40,Sell,114036600464.746, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc3488be42052c1bce770bd0cb23f55379d8c6e3c493d9f999a96726ecc98f08b","1620701450",2021-05-11 02:50:50,Sell,56951830676.8172, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xaf3c004118b283e5666f90f0f49b820695ad0851a50fef8e673525abd7cfaa4a","1620701586",2021-05-11 02:53:06,Sell,416267486884.051, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xadfc163bc6ce2b2b78e4a3fd45f3fb50473564cd43a2273b6c6e87422506b4b2","1620701898",2021-05-11 02:58:18,Sell,376365401002.306, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x57bc7eb26aa97400b5d53793dd0177e43f879ff953d3c9da7e7efc03da235e82","1620702146",2021-05-11 03:02:26,Sell,291173652210952, BUNNY, 7.68729484472235, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x89dae6d5670d793758e052e2f4a00c9b520d157bdca2213d7f376989b08943db","1620702298",2021-05-11 03:04:58,Sell,23454648268.9127, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x66e4a1632fc5f62cf915284c0e69829e58379d4c98a51e1afd07d24f57ae134a","1620702422",2021-05-11 03:07:02,Sell,39074442303.3724, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf993f17f06658d0af7eb91a8af62c48720b736b502a6f60468a2659ccbc4443c","1620702653",2021-05-11 03:10:53,Sell,58572740695.2247, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x76dc2d38e5001842e7a24cebce433cf62985d0c55c8b5a17c8ac16927589e52a","1620702784",2021-05-11 03:13:04,Sell,428094805406.533, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb50b4a03dea2a7e325189cd54a0acad43f91de23a2e71a25b00067756265ac48","1620702853",2021-05-11 03:14:13,Sell,2034524057829.79, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcc0d9ff9ba1cbf135ba737f0a92261dce5fbabc2db4cfcb407e20315a8a4fdba","1620703692",2021-05-11 03:28:12,Sell,60595387831.2053, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x119e7d103f081aae8dc3871122fb5945c09e8ea57103bdd29c4f5a2951dd08e0","1620704521",2021-05-11 03:42:01,Sell,94664797862809.6, BUNNY, 2.52188199327196, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x28319764018f475a304f377f53ec7cf911b3cad80537f52ca50e0ee7fded6878","1620704565",2021-05-11 03:42:45,Sell,101745545824.009, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0ab2136c93c0c05c78248c93307b4de85bde6f301e015bf4cf466ec633765ace","1620705273",2021-05-11 03:54:33,Sell,26706945677.9362, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xde3fddfd7ddf20ab6733602a1e38b034f8b1c320b64e6224c19cf0d0ff953e91","1620705354",2021-05-11 03:55:54,Sell,19070425798.5642, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x065701fdb8eabf328738531e51b51080501bff49e0ce0b0ee06c14759849f71b","1620705354",2021-05-11 03:55:54,Sell,1017443240.90792, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf7c018f8162491c16e2303b7526b740061f6fa3e244863d2b675e82a13e0cd5d","1620705553",2021-05-11 03:59:13,Sell,102891544284.024, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xac014e5e225a968452a10c3872bbccc598d4db0e31a2d09c694c7f34fa59dfdd","1620705787",2021-05-11 04:03:07,Sell,76122714584.7166, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x08ba3384f83944316a2324c002c590b550cb43a0be5b1c08214af14c21668da3","1620705895",2021-05-11 04:04:55,Sell,24493320754788.7, BUNNY, 0.650036281047407, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd97c038afae617f02c18ec2bd5f9852e2745322d82eefbd2b807a7305510ce55","1620706017",2021-05-11 04:06:57,Sell,37852447209013.8, BUNNY, 1.00029403747475, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x21646cbec5a2cfa0f718244191ec9620a4888a1e0ed5dfdff9799b7e8c58f137","1620706080",2021-05-11 04:08:00,Sell,38364361738.4289, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2f6aadab30267005192115abba101fd816f739b5285192a2e9659a93b50643e0","1620706172",2021-05-11 04:09:32,Sell,76667987264.7569, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x9ec5272c2107171cb61855b1209278968d50613d80c9834bb91752f6e4eb79ac","1620706172",2021-05-11 04:09:32,Sell,49674531330.3215, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa55a074904477537a3c4dfae74e8abb51d6928ccf7fa411e3df33818a63e0d6b","1620706211",2021-05-11 04:10:11,Sell,3882301097519.46, BUNNY, 0.102527452813967, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x96ed6843ed416d448df369b43348f749e25a66134e73e9ba96c159d8b398f488","1620706715",2021-05-11 04:18:35,Sell,269888638467.22, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x91e743ff0906fe314bfefb3d60f26b58362ea9cc26e3c23729d2615eb68d9869","1620706766",2021-05-11 04:19:26,Sell,30527664126.1375, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfe47a0a5673938c06c3fdaf1c09dfa5bafc5d9030e02d9ff64675c4fda194ef8","1620706775",2021-05-11 04:19:35,Sell,77732989363.6914, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x3b98310f9e44d9a7bd63c1f7d152472f768654bd79a783dd5242f4a389a6f9b0","1620706799",2021-05-11 04:19:59,Sell,38100958615.7059, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xecc72f580341addc0d4a45d345c4b1b1cb5539844ff1e3b711d0ef8af5bac0ef","1620706904",2021-05-11 04:21:44,Sell,152202474599.853, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x7751773f9f9e424bd4416eafceec1b0e4b19e78ae7aa6e303c650e683d48cb87","1620707158",2021-05-11 04:25:58,Sell,189805757863.72, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x67f672c5cf0218814a64038c1d4386f9ac05527c4a132c22973323b938c6f535","1620707188",2021-05-11 04:26:28,Sell,38526734308.7845, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe1af78036ac3700822d30173f15e4c1324d2a7b2fcfc90baeb81344bc9137480","1620707280",2021-05-11 04:28:00,Sell,37882544839.2525, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfb1a88d0a7d454cbb46f7fc58f485e39c311d4515dc240d9eb8430e70828ffd4","1620707387",2021-05-11 04:29:47,Sell,1017318366.69898, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4af0f2d63758a03754add896078b5515aa5b09e6c46183694de5c4f223655cab","1620707462",2021-05-11 04:31:02,Sell,11085973379.5321, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfd51f9476b6263a14524256eaa1d65cda5b4a54bd6d9f47ca57d6eb956fbf89c","1620707523",2021-05-11 04:32:03,Sell,22716320457.5486, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x33de06227480d38ddc7cde9720b2b3aef2f2ee9528c3b9aaf320d3605ae76019","1620707572",2021-05-11 04:32:52,Sell,1017060157344.59, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x113da1e590602016c544aff66ef0aad8386767e89fdc1f46bba75eb817828874","1620707745",2021-05-11 04:35:45,Sell,48508111344.2995, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x01827fc54374925ca458d2d48724e23a8b730b82ed0b655a87028524e0448eab","1620707945",2021-05-11 04:39:05,Sell,148766470554.699, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4fa9bec4fd6c8cc502ad7d6de2178676549bbd9266969065f1ed340f584a7dca","1620707975",2021-05-11 04:39:35,Sell,70691649611.1228, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x204fd39bb573059863599d482df95bd94eabeea628440b73bb66b8f91b45f231","1620708296",2021-05-11 04:44:56,Sell,264230580656.516, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8c262e8501df87ba0ad72362e671487b54f65ae639357df8b0da90269e7b2c75","1620708324",2021-05-11 04:45:24,Sell,741035347.749255, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x11d30b835f92b359441c4b2a5d9eea1d3708f23c54a2897e89cfac7fa2d40679","1620708446",2021-05-11 04:47:26,Sell,98652793516806.8, BUNNY, 2.67308427586714, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xae3618b24d84d7c5ff856b63374932e319f8d38a752caf827339427e847b3627","1620708938",2021-05-11 04:55:38,Sell,48826265443.0012, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x4bbd4ee195a378289b817bdbf8a6900963d49887048ec4b2fe316d542a203157","1620709533",2021-05-11 05:05:33,Sell,190681021693.452, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x789172fb49164032d1a422feeb61b3241aea4010e2756af31717761347fc44cf","1620710021",2021-05-11 05:13:41,Sell,1512239940358.47, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc5b15a705bea670c4916276bbd63a4b2f799ade34b967857f1f68066dd045874","1620710237",2021-05-11 05:17:17,Sell,23190067790.0016, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x678a1d179b09d85791407a73fb25f1da0b59bf34d83bf45a9ed06aaf6ded3ca2","1620710303",2021-05-11 05:18:23,Sell,29936200837.7617, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x976ae900f571127aaa2eb2224e77941149f2c6db44888ffce510df8e205b1ce6","1620710720",2021-05-11 05:25:20,Sell,368227060815.516, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb557e085751816017a261e179f342f8e6392bf813a03ccad24ab94f244097aed","1620711098",2021-05-11 05:31:38,Sell,289714273501.722, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf1d96df9c885eb6fec187486fbbd266a191335f0b79589ce95b8637f811ac791","1620711262",2021-05-11 05:34:22,Sell,104250969092.713, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa1f4c82b56a316fbb76638da809cbeda77dc0a2bcc60ee6535d13b6ed08d51da","1620711279",2021-05-11 05:34:39,Sell,12648950414.5292, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xce8de138d88d2b5c3b9abb59ce12ac55652cbb9e08c74e6c4b169f90cc9ae978","1620711279",2021-05-11 05:34:39,Sell,44625408208.3365, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2077475f7aaee8002d16842d173c2fe436117403808b20c87b459d0debbbe020","1620711736",2021-05-11 05:42:16,Sell,70600135746.6198, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x82eaddf6b9abf5ca1637bf96f876768a38a0f3dddca35919656f948554035a56","1620711771",2021-05-11 05:42:51,Sell,87825110582537.7, BUNNY, 2.3759300133899, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x05951982ccf0a70455115fa9c32d1499918c0dbafec95b38ade6e8444e16cb1d","1620711787",2021-05-11 05:43:07,Sell,88313030488.6668, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd7dc32d24f2ce0fb45c29e0ccf76df5cc2bae72db896bbee472187429fbb4d5d","1620711856",2021-05-11 05:44:16,Sell,34658754648936.4, BUNNY, 0.930813276723279, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x97785512546b60900d799ee7159d815ef88c4fa743ecab739727b5696077e2eb","1620712004",2021-05-11 05:46:44,Sell,25508409990.875, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xdee000b876f984d3039d9588b3d62671a5c93ce5c075b3d65a2eb7ff997d5b3e","1620712024",2021-05-11 05:47:04,Sell,8138030000.73479, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xdb1c4f0ef8be9d57cac96b5402e9063d5fd9b95e340975597b41909e067f08ca","1620712164",2021-05-11 05:49:24,Sell,75407202407.9879, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6a2c3f8eaa053f940f8e602768aae590a26de13b55995cc472bb30c67d42c8bb","1620712399",2021-05-11 05:53:19,Sell,3176649744.30636, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb97a360e43a51181046c01492ce9a85b7a8c3fb0dbc6c57f61dc9c6413353b06","1620712543",2021-05-11 05:55:43,Sell,58906111064074.8, BUNNY, 1.57423347030881, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x2d2680c6c6c961effe89b9258b07ddcc974f37c1812c1bf2006d23eec0976ce0","1620712555",2021-05-11 05:55:55,Sell,85200542868819.9, BUNNY, 2.25451771817536, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8ae0b8316251e69b4dfb45b441f60b7817f771bc6faa4fe2bf958bbe78eb9d17","1620712601",2021-05-11 05:56:41,Sell,48046636884.3586, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc6b88833fdb2d1d2d102b8a4961f980f88d841e3aa1d44d680e607530659d70f","1620712789",2021-05-11 05:59:49,Sell,21471961125722.2, BUNNY, 0.564399329021868, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x8a87b527c25cff13dad93b378105ea29daf0f7ea72fda7f7c92f5ec20c88fcb0","1620713328",2021-05-11 06:08:48,Sell,30825351887.762, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x934e1d35db4593429ec9b7df93d835befb78454e3dc6e28395515f763fba177d","1620713421",2021-05-11 06:10:21,Sell,358900667043375, BUNNY, 9.1988022458204, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1071b3d664430d85e5c03cb3b1f13129b782e48624fa145f5835512e8f47d99e","1620713852",2021-05-11 06:17:32,Sell,8093904234.39712, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xe80168adc140326287920b911f034c452c0ca3057450d9d72f8a92adbe2d7bba","1620713854",2021-05-11 06:17:34,Sell,323957160527391, BUNNY, 7.93408481090078, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x1bf0be85f599bfa4563a4055288e8a4e32e96f75735bde3aa7956c1383d95684","1620713974",2021-05-11 06:19:34,Sell,421498590117.262, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x590ce5ff6dda4b3303a76dba2560a31162fa482792eddb34a22eb2f475a773a6","1620714399",2021-05-11 06:26:39,Sell,91196968408109.2, BUNNY, 2.1850473831793, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xde83d6df7909cf3bab02b17ed59d32fdef581e194536f541a3d09a219966ef0d","1620714543",2021-05-11 06:29:03,Sell,184014826512.346, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xda6bf60d81dacd0ae14fe9049477e67803d1491a5da96382a0f0511dbcf5297b","1620714759",2021-05-11 06:32:39,Sell,174493655258336, BUNNY, 4.11900920436161, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x647a45c49ca55fb42a2527872623a2105463b4be573db0885052a7e34dc7ea3c","1620715150",2021-05-11 06:39:10,Sell,535722401843.603, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xf39987442092ce31e4d828d16ef5e97a2866b9c94be1159ee705ac235d7b900c","1620715242",2021-05-11 06:40:42,Sell,26482548137.3383, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xcb0cbe670411b1ae149cf84d1a4e4819dceaf44852b7db9657bf3aaea6034077","1620715355",2021-05-11 06:42:35,Sell,430018952496.988, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xaa2431f10c527de60ea919b25b6a9103ee94135b7f6a50b6ff96dbdddb426059","1620715457",2021-05-11 06:44:17,Sell,85722125019.369, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xa1f6cb1d2dc71f6277ac2b0bfc0ddb81708c0b7850eb88ff9b49668de3b77ded","1620715713",2021-05-11 06:48:33,Sell,78352673120.6218, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x385545f33210f1ff77c1b55801593a78a0eeeb114b23499eb486222a9f2f8630","1620715850",2021-05-11 06:50:50,Sell,12837246420.1195, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6322c0ef778e2edfd022d28e7f123cfb53dac089d2abe538f7200240c891d017","1620715922",2021-05-11 06:52:02,Sell,362820324348.265, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xc18bcd588a0774c0df96482e04b7194327811a481b6ad6310b9efae0945f6461","1620716331",2021-05-11 06:58:51,Sell,48712432912733.8, BUNNY, 1.15555836036615, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xfe9ab094c55945745e1a9e95836ad47f5a7dcccbc6a8965cc080f75e5266579e","1620716536",2021-05-11 07:02:16,Sell,10654552097989.2, BUNNY, 0.251775357794848, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xd4e16381f9255dcabc2ac93259a6df3f50b3dde7f263d8a8976c8dd7c1a972c2","1620716624",2021-05-11 07:03:44,Sell,29962256608693.9, BUNNY, 0.706174542356935, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x0417524ef8b35183b957561cc0b35a9758629e51d004ed2f86316bbe0949fb21","1620717103",2021-05-11 07:11:43,Sell,558141580659.631, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x87d3a984e44bf19c26c6efc24a798ace6d6aa845dcacfe1366c3ce50f0b7156f","1620717354",2021-05-11 07:15:54,Sell,85517359980.9143, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x86beba9aab0896d93c66dff20666a2525d483c59db3209a2320611d8bb40cff1","1620717705",2021-05-11 07:21:45,Sell,1124073662146.79, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x5291c5b6d67cfe063ff57d51a3e633a0f81d58ec2f0e65b69f391b60ea59317f","1620718151",2021-05-11 07:29:11,Sell,13251300569.5264, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x6c67de54ed30541b5a60af6122ae23c32b355755c221eb9e57cae2d2d173dcc0","1620718221",2021-05-11 07:30:21,Sell,276541651974.298, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0xb61741f3371e11427cd99721eed259f490d6b3813d62b74c1046d4cc60e7c20d","1620718469",2021-05-11 07:34:29,Sell,25169920007.2575, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x972d3a0e9a31b3e4844ff962796ad434ee468586d68ed3e1ec2f022fde4f46b1","1620718977",2021-05-11 07:42:57,Sell,1671167507370.23, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
"0x027069593fa183439b847e5adf3ac9f604471c57a04b75ee13dada22c6315995","1620719080",2021-05-11 07:44:40,Sell,82018872332.9976, BUNNY, 0, ETH,0.00000000,ETH per BUNNY,Uniswap v2
